game_id,game_date,away_team_id,home_team_id
401822323,2025-11-29,2050,322
401812579,2025-11-29,2325,219
401829403,2025-11-29,355,2142
401828545,2025-11-29,2747,2198
401824027,2025-11-29,27,3101
401823446,2025-11-29,3174,2454
401823174,2025-11-29,2492,2239
401823725,2025-11-29,2529,213
401813352,2025-11-29,2084,2099
401830885,2025-11-30,305,99
401830412,2025-11-30,29,13
401828513,2025-11-30,3158,2320
401825188,2025-11-30,2031,79
401823015,2025-11-30,130195,2309
401820600,2025-11-30,270,2006
401828270,2025-11-30,399,2230
401829478,2025-11-30,268,2900
401829468,2025-11-30,3126,2437
401826920,2025-11-30,2518,2458
401824065,2025-11-30,16,279
401823536,2025-11-30,2856,204
401823218,2025-11-29,91,2459
401819901,2025-11-30,2751,2641
401822324,2025-11-30,2330,2050
401822183,2025-11-30,2771,2325
401828684,2025-11-30,108838,2441
401828271,2025-11-30,355,399
401822669,2025-11-30,2603,163
401820627,2025-11-30,2561,311
401812648,2025-11-30,353,2115
401826735,2025-11-30,2026,2427
401831376,2025-11-30,6,2636
401829388,2025-11-30,2634,236
401827508,2025-11-30,295,2729
401823405,2025-11-30,56,2523
401823191,2025-11-30,160,2217
401820581,2025-11-30,284,2514
401818302,2025-11-30,43,261
401809079,2025-11-30,172,2083
401824863,2025-11-30,2405,322
401812580,2025-11-30,2275,219
401823326,2025-11-30,196,2623
401819918,2025-11-30,2385,277
401829404,2025-11-30,2230,2142
401827174,2025-11-30,2010,324
401817200,2025-11-30,179,2226
401811970,2025-11-30,2057,232
401831380,2025-11-30,2591,2710
401827042,2025-11-30,2504,249
401826993,2025-11-30,2344,44
401826942,2025-11-30,2506,2643
401829326,2025-11-30,300,23
401823310,2025-11-30,301,299
401823736,2025-11-30,2934,278
401820189,2025-11-30,2154,2352
401837346,2025-12-01,2615,2130
401827016,2025-12-01,2347,2582
401823565,2025-12-01,218,222
401823470,2025-12-01,2119,2649
401827523,2025-12-02,3111,2261
401825387,2025-12-02,2698,2653
401824308,2025-12-02,314,48
401823437,2025-12-02,2453,55
401819846,2025-12-02,2627,2132
401812384,2025-12-02,2598,2752
401822998,2025-12-02,5,2393
401808731,2025-12-02,2377,2916
401820546,2025-12-02,2141,2460
401819893,2025-12-02,189,2306
401823546,2025-12-02,110418,253
401830319,2025-12-02,2424,167
401819866,2025-12-02,2856,38
401817470,2025-12-02,2501,24
401822368,2025-12-02,2070,2197
401825393,2025-12-03,2509,164
401806364,2025-12-03,57,150
401812791,2025-12-03,41,2305
401825392,2025-12-03,2294,127
401806366,2025-12-03,2633,183
401806365,2025-12-03,153,96
401825394,2025-12-03,30,2483
401826753,2025-12-02,3229,2717
401817148,2025-12-02,45,349
401820844,2025-12-02,2127,2630
401827278,2025-12-02,2097,213
401820618,2025-12-02,284,2803
401831072,2025-12-03,3138,193
401830740,2025-12-03,101,282
401830631,2025-12-03,166,6
401830118,2025-12-03,2430,2427
401828340,2025-12-03,2296,338
401826703,2025-12-03,172,2244
401823489,2025-12-03,2247,2382
401823447,2025-12-03,2565,2454
401823345,2025-12-03,50,294
401820827,2025-12-03,2199,2086
401820811,2025-12-03,2379,151
401820801,2025-12-03,2448,2429
401820609,2025-12-03,2329,2066
401818303,2025-12-03,2951,43
401817168,2025-12-03,225,227
401813451,2025-12-03,2729,2184
401813440,2025-12-03,2193,2168
401812289,2025-12-03,161,2507
401806372,2025-12-03,259,2579
401806370,2025-12-03,201,154
401806367,2025-12-03,245,221
401829349,2025-12-03,126824,2546
401828909,2025-12-03,2710,2181
401826882,2025-12-03,573,2724
401826845,2025-12-03,2755,2655
401812359,2025-12-03,2737,112358
401828285,2025-12-03,131632,202
401828278,2025-12-03,2277,249
401827217,2025-12-03,2681,120
401826861,2025-12-03,2413,93
401824138,2025-12-03,265,71
401823871,2025-12-03,250,2032
401822394,2025-12-03,2815,2459
401822335,2025-12-03,2674,269
401819828,2025-12-03,16,239
401817159,2025-12-03,2117,2350
401813292,2025-12-03,2534,197
401823789,2025-12-03,56,2253
401823527,2025-12-03,2000,2492
401820834,2025-12-03,2447,156
401806371,2025-12-03,2390,145
401806369,2025-12-03,61,52
401806368,2025-12-03,142,87
401826909,2025-12-03,28,2440
401817224,2025-12-03,254,25
401817188,2025-12-03,139,2351
401806374,2025-12-04,97,8
401819837,2025-12-04,2856,252
401819876,2025-12-04,2016,66
401806376,2025-12-04,228,333
401806375,2025-12-04,2567,238
401806373,2025-12-04,152,2
401825395,2025-12-04,84,135
401827132,2025-12-03,2029,82
401824952,2025-12-03,2635,288
401824360,2025-12-03,126751,104
401812667,2025-12-03,111,107
401826736,2025-12-03,3229,2026
401817503,2025-12-03,2750,2754
401829054,2025-12-04,88,2711
401828737,2025-12-04,2428,256
401828514,2025-12-04,309,2320
401827515,2025-12-04,2182,44
401827500,2025-12-04,172,119
401827267,2025-12-04,160,159
401827063,2025-12-04,324,2908
401826994,2025-12-04,2945,2344
401826978,2025-12-04,79,2272
401826943,2025-12-04,2506,2747
401826901,2025-12-04,2348,290
401826073,2025-12-04,2572,2515
401824871,2025-12-04,231,2210
401823594,2025-12-04,276,350
401823495,2025-12-04,2241,2511
401823232,2025-12-04,526,2229
401823219,2025-12-04,111166,91
401823016,2025-12-04,2046,2309
401820628,2025-12-04,311,195
401820190,2025-12-04,2352,2261
401820156,2025-12-04,2426,2169
401819919,2025-12-04,2154,277
401818534,2025-12-04,2275,171
401817504,2025-12-04,325,94
401817502,2025-12-04,2870,2473
401817501,2025-12-04,85,2174
401817201,2025-12-04,2071,179
401813403,2025-12-04,2529,116
401812649,2025-12-04,2115,2550
401812608,2025-12-04,108,113
401812382,2025-12-04,130195,2598
401809080,2025-12-04,2083,2006
401808966,2025-12-04,292,2617
401806378,2025-12-04,99,103
401830126,2025-12-04,2400,2433
401824938,2025-12-04,2031,2110
401818304,2025-12-04,5426,43
401811971,2025-12-04,257,2057
401827195,2025-12-04,2634,2010
401826999,2025-12-04,2758,2627
401826921,2025-12-04,2458,2437
401825592,2025-12-04,2571,2464
401824864,2025-12-04,163,2405
401824855,2025-12-04,304,140
401822726,2025-12-04,2378,46
401822325,2025-12-04,2050,339
401813259,2025-12-04,2198,2287
401811109,2025-12-04,2502,233
401808898,2025-12-04,2443,235
401828292,2025-12-04,2449,149
401826955,2025-12-04,198,2692
401826809,2025-12-04,326,242
401825580,2025-12-04,2900,147
401825397,2025-12-04,77,275
401823568,2025-12-04,155,70
401823504,2025-12-04,331,2172
401820556,2025-12-04,279,2005
401806379,2025-12-04,258,251
401806377,2025-12-04,344,59
401824059,2025-12-04,261,204
401824128,2025-12-04,2508,2547
401824028,2025-12-04,3101,2541
401823766,2025-12-04,3084,21
401823438,2025-12-04,2453,2539
401825396,2025-12-04,26,264
401812290,2025-12-04,130196,161
401828643,2025-12-05,2643,2166
401826835,2025-12-05,328,58
401823852,2025-12-05,2520,2771
401820845,2025-12-05,2684,2127
401817505,2025-12-05,2523,2739
401823311,2025-12-05,299,2540
401823261,2025-12-05,2934,2463
401809153,2025-12-05,13,2239
401809105,2025-12-05,27,300
401809123,2025-12-05,302,62
401812792,2025-12-06,2837,41
401824034,2025-12-06,2250,96
401827112,2025-12-06,2569,2065
401826979,2025-12-06,2885,2272
401824891,2025-12-06,6,2193
401824092,2025-12-06,2333,2501
401822739,2025-12-06,2535,2670
401820582,2025-12-06,2514,314
401820213,2025-12-06,2385,322
401818554,2025-12-06,2803,225
401813380,2025-12-06,315,2561
401813353,2025-12-06,2099,2612
401813324,2025-12-06,116,2368
401813299,2025-12-06,2217,2363
401827756,2025-12-06,128438,2199
401826875,2025-12-06,5,2181
401823519,2025-12-06,111180,2678
401819847,2025-12-06,2132,2752
401808732,2025-12-06,2466,2377
401812254,2025-12-06,87,2628
401824113,2025-12-06,301,23
401831241,2025-12-05,489,50
401819877,2025-12-06,66,2509
401823480,2025-12-07,2,12
401825400,2025-12-06,164,130
401817235,2025-12-06,150,127
401817246,2025-12-06,84,97
401824813,2025-12-07,52,248
401811099,2025-12-07,356,2633
401826916,2025-12-07,145,2599
401825402,2025-12-06,264,30
401826791,2025-12-06,278,8
401824865,2025-12-06,2405,59
401817215,2025-12-06,2441,103
401817169,2025-12-06,227,2507
401813441,2025-12-06,2168,258
401809420,2025-12-06,2572,2390
401809081,2025-12-06,2378,2083
401817177,2025-12-06,295,257
401831529,2025-12-06,131603,2681
401823422,2025-12-06,3084,189
401820629,2025-12-06,311,193
401817257,2025-12-06,2427,152
401831238,2025-12-06,2182,2325
401830634,2025-12-06,533,2710
401829405,2025-12-06,374,2142
401829275,2025-12-06,2711,2565
401828722,2025-12-06,2450,256
401828305,2025-12-06,48,2169
401827070,2025-12-06,324,2737
401826970,2025-12-06,290,2241
401826944,2025-12-06,2413,2506
401826754,2025-12-06,2717,2908
401825399,2025-12-06,194,77
401825388,2025-12-06,2635,2698
401825207,2025-12-06,56,2579
401823346,2025-12-06,294,2229
401823041,2025-12-06,2379,44
401823027,2025-12-06,269,275
401822763,2025-12-06,2154,2335
401820828,2025-12-06,68,2086
401817508,2025-12-06,2754,85
401817507,2025-12-06,2174,325
401817506,2025-12-06,94,2870
401817202,2025-12-06,179,2084
401813452,2025-12-06,2619,2184
401812668,2025-12-06,107,2230
401812609,2025-12-06,108,231
401817160,2025-12-06,163,2350
401828341,2025-12-06,2247,338
401823569,2025-12-06,70,2571
401823471,2025-12-06,2649,2473
401823327,2025-12-06,2623,202
401823220,2025-12-06,91,93
401822336,2025-12-06,502,2674
401817523,2025-12-06,2244,259
401828546,2025-12-06,3138,2198
401827528,2025-12-06,2448,2428
401827519,2025-12-06,2210,2747
401827263,2025-12-06,276,195
401827043,2025-12-06,3134,2504
401826764,2025-12-06,2349,113
401825398,2025-12-06,120,2294
401823761,2025-12-06,159,2751
401823595,2025-12-06,350,309
401823528,2025-12-06,166,2000
401823363,2025-12-06,339,98
401823017,2025-12-06,128531,2309
401820812,2025-12-06,2430,151
401820610,2025-12-06,2330,2066
401820601,2025-12-06,2006,2655
401819894,2025-12-06,2550,2306
401813279,2025-12-06,2344,2415
401808918,2025-12-06,2916,2447
401831239,2025-12-06,2603,218
401829350,2025-12-06,2546,236
401827211,2025-12-06,548,2653
401819829,2025-12-06,239,235
401826924,2025-12-06,2437,2502
401824073,2025-12-06,261,2492
401823547,2025-12-06,253,204
401823505,2025-12-06,140,331
401823355,2025-12-06,2534,2640
401819867,2025-12-06,38,36
401818555,2025-12-06,111948,225
401817225,2025-12-06,279,25
401812360,2025-12-06,112358,2329
401831242,2025-12-06,2227,50
401818535,2025-12-06,399,171
401830238,2025-12-06,2075,47
401825401,2025-12-06,2483,26
401824856,2025-12-06,2172,304
401817534,2025-12-06,154,277
401817149,2025-12-06,2729,45
401808899,2025-12-06,2277,2443
401824361,2025-12-07,104,160
401820488,2025-12-07,357,2320
401819911,2025-12-07,2856,254
401809154,2025-12-07,27,13
401831240,2025-12-07,219,222
401813293,2025-12-07,197,2253
401828293,2025-12-07,149,155
401825593,2025-12-07,2464,2449
401825581,2025-12-07,147,198
401823465,2025-12-07,2459,71
401820547,2025-12-07,2724,2460
401817509,2025-12-07,2523,270
401813260,2025-12-07,2130,2287
401811110,2025-12-07,233,2458
401806343,2025-12-07,2815,2197
401825574,2025-12-07,2029,305
401824122,2025-12-07,2541,167
401823737,2025-12-07,2934,2540
401809085,2025-12-07,28,299
401825189,2025-12-07,2032,2031
401819819,2025-12-07,201,9
401809106,2025-12-07,2463,300
401809139,2025-12-07,2239,62
401823448,2025-12-08,2454,2250
401812265,2025-12-07,2636,333
401817268,2025-12-07,46,153
401819902,2025-12-07,99,2641
401819885,2025-12-07,142,2305
401826816,2025-12-07,417,349
401820157,2025-12-07,2005,2426
401829354,2025-12-07,88,282
401826956,2025-12-07,2692,2900
401823192,2025-12-07,2217,2771
401812650,2025-12-07,2115,111
401830122,2025-12-07,2046,292
401828644,2025-12-07,2608,2166
401824892,2025-12-07,2839,2193
401823726,2025-12-07,314,2529
401823490,2025-12-07,2476,2382
401823233,2025-12-07,2226,526
401820802,2025-12-07,328,2429
401820583,2025-12-07,2520,2514
401820214,2025-12-07,2062,2385
401818305,2025-12-07,82,43
401813381,2025-12-07,315,2612
401813354,2025-12-07,2099,2561
401813309,2025-12-07,2363,2368
401812385,2025-12-07,2598,2515
401829449,2025-12-07,2433,2617
401827156,2025-12-07,2011,2630
401826902,2025-12-07,3120,2348
401817189,2025-12-07,2117,139
401828298,2025-12-07,3229,2097
401826730,2025-12-07,2539,344
401824828,2025-12-07,119,2116
401823423,2025-12-07,486,189
401817471,2025-12-07,2439,24
401817448,2025-12-07,2275,221
401811972,2025-12-07,2057,2393
401808934,2025-12-07,2466,2545
401828312,2025-12-07,2040,55
401824953,2025-12-07,2010,288
401824139,2025-12-07,2440,265
401820835,2025-12-07,156,158
401817510,2025-12-07,2739,2750
401817460,2025-12-07,245,2567
401827000,2025-12-07,2096,2627
401812255,2025-12-07,2628,249
401824939,2025-12-07,2110,2837
401829434,2025-12-08,172,2535
401824129,2025-12-08,2638,2547
401828342,2025-12-08,2576,338
401812581,2025-12-08,322,219
401820846,2025-12-09,2569,2127
401827090,2025-12-09,2755,2572
401827017,2025-12-09,2582,251
401819895,2025-12-09,2400,2306
401808900,2025-12-09,2916,2443
401823566,2025-12-09,222,130
401812793,2025-12-10,57,41
401812923,2025-12-09,228,252
401825404,2025-12-10,356,194
401817513,2025-12-10,2379,258
401830127,2025-12-09,2027,2433
401823432,2025-12-09,2084,2378
401820191,2025-12-09,2352,2678
401812669,2025-12-09,2517,107
401827071,2025-12-09,2648,2737
401824872,2025-12-09,3243,231
401829439,2025-12-10,2576,2643
401829432,2025-12-10,3083,236
401828738,2025-12-10,2428,96
401827529,2025-12-10,2448,47
401826839,2025-12-10,111179,218
401823389,2025-12-10,2855,94
401822670,2025-12-10,2154,2603
401822395,2025-12-10,510,2815
401822326,2025-12-10,2571,2050
401819920,2025-12-10,2031,277
401818536,2025-12-10,171,2619
401817170,2025-12-10,2377,227
401809082,2025-12-10,2083,2520
401818556,2025-12-10,225,2507
401829469,2025-12-10,2178,2437
401813280,2025-12-10,2415,305
401825403,2025-12-10,213,84
401811111,2025-12-10,233,2751
401826741,2025-12-10,2862,2172
401824114,2025-12-10,30,301
401823811,2025-12-10,159,36
401819820,2025-12-10,2464,9
401823312,2025-12-10,299,23
401820295,2025-12-10,2957,25
401825406,2025-12-11,135,2509
401824814,2025-12-11,2296,248
401825405,2025-12-11,275,158
401819830,2025-12-10,2450,239
401818306,2025-12-10,399,43
401826864,2025-12-10,2771,163
401830422,2025-12-10,193,2427
401826765,2025-12-10,524,2349
401830739,2025-12-11,16231,2275
401828685,2025-12-11,2441,2885
401826836,2025-12-11,232,58
401826774,2025-12-11,2605,2226
401823364,2025-12-11,98,276
401822740,2025-12-11,167,2670
401820630,2025-12-11,311,104
401820619,2025-12-11,2803,314
401817438,2025-12-11,70,87
401817258,2025-12-11,2335,152
401817216,2025-12-11,113,103
401817203,2025-12-11,2142,179
401817150,2025-12-11,48,45
401812291,2025-12-11,161,2230
401826846,2025-12-11,2650,2655
401826749,2025-12-11,128256,2447
401829458,2025-12-11,509,155
401829393,2025-12-11,2630,79
401828547,2025-12-11,2198,2197
401827133,2025-12-11,2029,202
401826957,2025-12-11,2692,140
401824857,2025-12-11,304,3084
401823397,2025-12-11,2199,2870
401827018,2025-12-11,2582,326
401813453,2025-12-11,2184,68
401823767,2025-12-11,2320,21
401823262,2025-12-11,278,2463
401823175,2025-12-11,3246,2239
401828294,2025-12-11,131858,149
401824901,2025-12-11,2267,62
401819878,2025-12-12,2294,66
401817511,2025-12-11,2739,85
401831530,2025-12-12,2854,2681
401829492,2025-12-12,3189,290
401823347,2025-12-12,3174,294
401820813,2025-12-12,2026,151
401817524,2025-12-12,2717,259
401823872,2025-12-12,250,292
401829479,2025-12-12,2600,2900
401827157,2025-12-12,2011,142
401826742,2025-12-12,1,2172
401817480,2025-12-12,2603,183
401823738,2025-12-12,2449,2934
401812794,2025-12-13,251,41
401826056,2025-12-12,349,2378
401830119,2025-12-13,108807,2430
401826971,2025-12-13,2913,2241
401823496,2025-12-13,2569,2511
401823328,2025-12-13,2623,2752
401823042,2025-12-13,2379,2448
401822353,2025-12-13,126751,284
401829476,2025-12-13,513,2571
401824893,2025-12-13,2193,2046
401820489,2025-12-13,2937,357
401808702,2025-12-13,2837,2377
401823506,2025-12-13,2856,331
401812266,2025-12-14,12,333
401825408,2025-12-14,130,120
401823028,2025-12-13,269,2509
401808901,2025-12-13,2443,248
401813763,2025-12-14,26,2250
401825409,2025-12-13,127,213
401819838,2025-12-14,27,252
401817247,2025-12-13,235,97
401825407,2025-12-13,158,356
401817269,2025-12-13,2908,153
401824940,2025-12-13,2110,238
401826789,2025-12-13,2641,8
401817151,2025-12-13,45,57
401817259,2025-12-13,2305,152
401823481,2025-12-13,236,2
401824309,2025-12-13,314,2599
401826795,2025-12-13,399,2226
401826711,2025-12-13,113,52
401825575,2025-12-13,305,2724
401823457,2025-12-13,2117,2619
401809421,2025-12-13,2433,2390
401826704,2025-12-13,295,2244
401823466,2025-12-13,2459,2210
401823406,2025-12-13,2649,2523
401813294,2025-12-13,201,197
401812631,2025-12-13,2463,48
401829480,2025-12-13,2900,2427
401829459,2025-12-13,2710,155
401828910,2025-12-13,2449,2181
401828313,2025-12-13,55,2247
401826952,2025-12-13,2540,3084
401826935,2025-12-13,2296,77
401824362,2025-12-13,104,159
401823727,2025-12-13,2529,2885
401823221,2025-12-13,94,91
401822867,2025-12-13,2507,2086
401822170,2025-12-13,2363,2230
401820584,2025-12-13,2349,2514
401820215,2025-12-13,2385,2166
401819848,2025-12-13,2132,61
401817439,2025-12-13,339,87
401813355,2025-12-13,2099,311
401811112,2025-12-13,2504,233
401822727,2025-12-13,2612,46
401828548,2025-12-13,193,2198
401828286,2025-12-13,202,166
401827524,2025-12-13,2261,47
401827259,2025-12-13,2572,145
401827055,2025-12-13,2169,2344
401826903,2025-12-13,309,2348
401826810,2025-12-13,2032,242
401822337,2025-12-13,350,2674
401819896,2025-12-13,2306,156
401812924,2025-12-13,2382,228
401830198,2025-12-13,82,2057
401826834,2025-12-13,2064,2635
401826090,2025-12-13,302,2483
401823412,2025-12-13,2750,276
401823176,2025-12-13,2239,2172
401820602,2025-12-13,93,2006
401819868,2025-12-13,2636,38
401817483,2025-12-13,2275,183
401813325,2025-12-13,2368,2803
401813281,2025-12-13,315,2415
401812651,2025-12-13,2115,2066
401812361,2025-12-13,2325,112358
401817449,2025-12-13,221,222
401808953,2025-12-13,2545,2277
401827196,2025-12-13,2027,2010
401826925,2025-12-13,415,2502
401824060,2025-12-13,147,204
401817226,2025-12-13,2466,25
401817204,2025-12-13,179,195
401813261,2025-12-13,2287,328
401824115,2025-12-13,2464,301
401823548,2025-12-13,253,264
401820548,2025-12-13,2473,2460
401817178,2025-12-13,79,257
401813404,2025-12-13,116,2352
401827072,2025-12-13,3243,2737
401829424,2025-12-14,2643,2579
401825389,2025-12-14,290,2698
401824066,2025-12-14,612,279
401819821,2025-12-14,9,2541
401817472,2025-12-14,24,23
401813442,2025-12-14,2454,2168
401827208,2025-12-14,84,96
401829452,2025-12-14,125330,140
401828528,2025-12-14,3120,198
401826894,2025-12-14,164,2550
401824130,2025-12-14,2952,2547
401823790,2025-12-14,324,2253
401819921,2025-12-14,277,194
401817190,2025-12-14,2539,139
401817461,2025-12-14,2567,99
401824029,2025-12-14,130183,3101
401823739,2025-12-14,2492,2934
401820401,2025-12-14,2634,2439
401819912,2025-12-14,344,254
401813454,2025-12-14,2184,2440
401826847,2025-12-14,2655,28
401824902,2025-12-14,2638,62
401819879,2025-12-14,2197,66
401817525,2025-12-14,2379,259
401812386,2025-12-14,2598,218
401827008,2025-12-14,2640,135
401820814,2025-12-14,2084,151
401832162,2025-12-14,3071,71
401829344,2025-12-14,101,2565
401827487,2025-12-14,2474,325
401827113,2025-12-14,2065,142
401826769,2025-12-14,2771,261
401826737,2025-12-14,2272,2026
401823313,2025-12-14,2405,2217
401823005,2025-12-14,2644,2754
401822327,2025-12-14,2050,2097
401822314,2025-12-14,282,270
401822764,2025-12-14,2154,2515
401829351,2025-12-14,2615,2546
401826876,2025-12-14,2653,5
401823812,2025-12-14,3141,36
401823650,2025-12-14,2711,2294
401823234,2025-12-14,526,167
401820803,2025-12-14,2429,232
401823570,2025-12-14,2866,70
401823018,2025-12-14,2309,2501
401817535,2025-12-14,2511,154
401817512,2025-12-14,2174,2870
401817161,2025-12-14,2130,2350
401829394,2025-12-14,3134,2630
401828279,2025-12-14,249,6
401823819,2025-12-14,2608,68
401823348,2025-12-15,294,245
401824140,2025-12-15,265,30
401829435,2025-12-15,2081,2535
401842404,2025-12-16,2013,50
401827134,2025-12-16,3120,2029
401826972,2025-12-16,2747,2241
401825208,2025-12-16,2519,56
401813382,2025-12-16,315,2670
401808703,2025-12-16,2837,2545
401823365,2025-12-16,2098,98
401829464,2025-12-16,2772,2449
401823762,2025-12-16,2751,2571
401823439,2025-12-16,2453,2010
401820475,2025-12-16,2377,2277
401812256,2025-12-16,2916,2628
401829375,2025-12-16,3107,88
401823529,2025-12-17,2000,12
401817236,2025-12-16,288,150
401822868,2025-12-17,2086,41
401823472,2025-12-16,2649,127
401819839,2025-12-17,279,252
401817248,2025-12-17,97,2633
401817270,2025-12-17,2193,153
401823497,2025-12-17,2511,8
401819886,2025-12-17,119,2305
401819903,2025-12-17,2458,2641
401822869,2025-12-17,305,2599
401827516,2025-12-16,47,2182
401828471,2025-12-16,111166,2335
401827064,2025-12-16,2908,2569
401823728,2025-12-16,2529,2349
401812670,2025-12-16,159,107
401830423,2025-12-16,3077,2427
401823379,2025-12-16,126972,85
401830199,2025-12-17,2057,339
401829050,2025-12-17,2980,195
401827530,2025-12-17,2448,2430
401827001,2025-12-17,2627,2400
401826980,2025-12-17,124942,2272
401826781,2025-12-17,140,201
401823853,2025-12-17,2520,48
401823413,2025-12-17,193,2750
401822346,2025-12-17,2130,189
401813443,2025-12-17,52,2168
401813356,2025-12-17,2099,227
401812925,2025-12-17,2579,228
401809422,2025-12-17,2229,2390
401808976,2025-12-17,292,2320
401813326,2025-12-17,2368,59
401812362,2025-12-17,112358,344
401806344,2025-12-17,2031,2413
401829470,2025-12-17,109998,2437
401826858,2025-12-17,2330,251
401823467,2025-12-17,3107,2459
401823329,2025-12-17,198,2623
401822338,2025-12-17,2674,77
401826743,2025-12-17,2145,2172
401826046,2025-12-17,128501,27
401825582,2025-12-17,147,13
401823537,2025-12-17,2582,2856
401824044,2025-12-17,28,2351
401824035,2025-12-18,2097,2250
401826799,2025-12-18,238,235
401812267,2025-12-18,58,333
401812387,2025-12-17,2598,57
401824941,2025-12-17,123410,2110
401826811,2025-12-17,3238,242
401827135,2025-12-17,3134,2029
401830246,2025-12-17,2460,82
401822354,2025-12-17,284,160
401822871,2025-12-17,156,2752
401828739,2025-12-18,108806,2428
401828479,2025-12-18,2540,2739
401828314,2025-12-18,2198,55
401827496,2025-12-18,399,2619
401827453,2025-12-18,2643,232
401827065,2025-12-18,2576,2908
401825390,2025-12-18,2077,2698
401823491,2025-12-18,2382,2116
401823458,2025-12-18,354,2117
401823349,2025-12-18,294,50
401823222,2025-12-18,236,91
401823043,2025-12-18,2379,2681
401822837,2025-12-18,2561,261
401820815,2025-12-18,2506,151
401820585,2025-12-18,2514,2405
401819849,2025-12-18,2011,2132
401817594,2025-12-18,2754,2523
401817593,2025-12-18,2473,94
401817536,2025-12-18,2344,154
401817484,2025-12-18,2385,183
401817450,2025-12-18,2066,221
401817260,2025-12-18,2640,152
401817179,2025-12-18,257,2210
401826883,2025-12-18,2747,2724
401826877,2025-12-18,325,5
401826848,2025-12-18,2348,2655
401822999,2025-12-18,338,2393
401808919,2025-12-18,2277,2447
401808578,2025-12-18,6,2433
401827197,2025-12-18,2010,145
401826953,2025-12-18,2692,3084
401817191,2025-12-18,2065,139
401811113,2025-12-18,512,233
401808577,2025-12-18,256,295
401822870,2025-12-18,46,269
401808575,2025-12-18,2032,326
401828295,2025-12-18,148,149
401827440,2025-12-18,2636,30
401824131,2025-12-18,2547,302
401824123,2025-12-18,249,2541
401819869,2025-12-18,2502,38
401808967,2025-12-18,357,2617
401823356,2025-12-18,2534,204
401823507,2025-12-18,265,331
401820557,2025-12-18,2005,21
401817473,2025-12-18,250,24
401817162,2025-12-18,2350,2539
401813764,2025-12-18,9,26
401824093,2025-12-18,2501,2483
401826775,2025-12-19,2717,61
401826973,2025-12-18,2648,2241
401820847,2025-12-18,2454,2127
401828300,2025-12-18,2261,2296
401830424,2025-12-18,571,2427
401808579,2025-12-18,324,2026
401806345,2025-12-18,2565,2197
401830220,2025-12-19,71,282
401829416,2025-12-19,131642,2329
401826840,2025-12-19,218,2166
401826074,2025-12-19,2515,2729
401823862,2025-12-19,231,2363
401823549,2025-12-19,253,2464
401822741,2025-12-19,44,2670
401822671,2025-12-19,2169,2603
401820804,2025-12-19,322,2429
401812652,2025-12-19,2217,2115
401827092,2025-12-19,2450,2755
401830247,2025-12-19,2181,93
401827073,2025-12-19,2737,155
401813295,2025-12-19,140,197
401812257,2025-12-19,198,2628
401808576,2025-12-19,2247,290
401808580,2025-12-19,309,2572
401806349,2025-12-19,2630,2634
401806347,2025-12-19,2031,88
401806346,2025-12-19,2710,2815
401830248,2025-12-19,2287,79
401824858,2025-12-19,2701,304
401806348,2025-12-19,2546,2635
401823740,2025-12-19,130201,2934
401823333,2025-12-19,2492,299
401819840,2025-12-20,2000,252
401823729,2025-12-19,159,2529
401829281,2025-12-19,2077,2569
401829436,2025-12-19,2890,2535
401812292,2025-12-19,130190,161
401827091,2025-12-19,2755,2261
401823263,2025-12-19,3167,2463
401822315,2025-12-19,2571,270
401820158,2025-12-19,2154,2426
401827501,2025-12-19,128342,119
401822872,2025-12-19,2550,2507
401826712,2025-12-20,2400,52
401822184,2025-12-20,2325,2272
401813767,2025-12-20,2199,2006
401813405,2025-12-20,116,2182
401828733,2025-12-20,2450,2296
401823366,2025-12-20,202,98
401827002,2025-12-20,50,2627
401823567,2025-12-20,275,222
401819831,2025-12-20,2016,239
401808954,2025-12-20,2545,99
401811973,2025-12-20,2057,300
401826796,2025-12-20,2226,2608
401824116,2025-12-20,301,28
401823440,2025-12-20,2453,2351
401813765,2025-12-20,13,26
401813282,2025-12-20,2415,25
401824132,2025-12-20,264,2547
401823768,2025-12-21,21,12
401817237,2025-12-21,2641,150
401823482,2025-12-20,2,2509
401820294,2025-12-20,248,8
401826874,2025-12-20,2473,127
401817249,2025-12-20,149,97
401809307,2025-12-20,153,194
401809306,2025-12-20,2599,96
401817514,2025-12-20,120,258
401823473,2025-12-20,109671,2649
401811114,2025-12-20,233,2306
401813444,2025-12-20,2335,2168
401823373,2025-12-20,2562,2174
401823006,2025-12-20,2908,2754
401822347,2025-12-20,2130,84
401817205,2025-12-20,2330,179
401813769,2025-12-20,2084,2711
401813383,2025-12-20,538,315
401812388,2025-12-20,2523,2598
401808581,2025-12-20,2247,2026
401829446,2025-12-20,2573,2466
401827913,2025-12-20,36,328
401827502,2025-12-20,47,350
401827056,2025-12-20,2344,2428
401827044,2025-12-20,2491,2504
401826755,2025-12-20,322,59
401824954,2025-12-20,494,288
401824310,2025-12-20,314,261
401822396,2025-12-20,534,2815
401820216,2025-12-20,2066,2385
401817526,2025-12-20,2210,259
401813772,2025-12-20,193,2050
401813771,2025-12-20,2309,113
401812610,2025-12-20,107,108
401808587,2025-12-20,276,2653
401808583,2025-12-20,324,295
401830123,2025-12-20,128256,292
401826744,2025-12-20,2172,2458
401813770,2025-12-20,2117,2459
401808585,2025-12-20,309,2433
401808586,2025-12-20,6,326
